year,fips,naics,emp
2016,51087,11----,15
2016,51087,21----,6
2016,51087,22----,1678
2016,51087,23----,7745
2016,51087,31----,5467
2016,51087,42----,9247
2016,51087,44----,23060
2016,51087,48----,5412
2016,51087,51----,5062
2016,51087,52----,23038
2016,51087,53----,3371
2016,51087,54----,15312
2016,51087,55----,5393
2016,51087,56----,13806
2016,51087,61----,2310
2016,51087,62----,24680
2016,51087,71----,3171
2016,51087,72----,17018
2016,51087,81----,8305
2016,51087,99----,26
2016,51089,21----,46
2016,51089,22----,34
2016,51089,23----,394
2016,51089,31----,3466
2016,51089,42----,951
2016,51089,44----,1622
2016,51089,48----,522
2016,51089,51----,31
2016,51089,52----,285
2016,51089,53----,89
2016,51089,54----,473
2016,51089,55----,19
2016,51089,56----,1174
2016,51089,61----,131
2016,51089,62----,741
2016,51089,71----,147
2016,51089,72----,941
2016,51089,81----,569
2016,51089,99----,5
2016,51091,11----,21
2016,51091,23----,41
2016,51091,31----,17
2016,51091,44----,36
2016,51091,48----,19
2016,51091,51----,25
2016,51091,52----,59
2016,51091,54----,5
2016,51091,56----,6
2016,51091,61----,8
2016,51091,62----,60
2016,51091,72----,17
2016,51091,81----,26
2016,51093,11----,39
2016,51093,21----,9
2016,51093,22----,59
2016,51093,23----,477
2016,51093,31----,3609
2016,51093,42----,355
2016,51093,44----,855
2016,51093,48----,243
2016,51093,51----,31
2016,51093,52----,199
2016,51093,53----,78
2016,51093,54----,331
2016,51093,55----,128
2016,51093,56----,396
2016,51093,61----,174
2016,51093,62----,666
2016,51093,71----,151
2016,51093,72----,892
2016,51093,81----,435
2016,51095,11----,19
2016,51095,22----,59
2016,51095,23----,1415
2016,51095,31----,2591
2016,51095,42----,339
2016,51095,44----,3852
2016,51095,48----,1288
2016,51095,51----,307
2016,51095,52----,626
2016,51095,53----,587
2016,51095,54----,1587
2016,51095,55----,621
2016,51095,56----,1515
2016,51095,61----,157
2016,51095,62----,3884
2016,51095,71----,3520
2016,51095,72----,3599
2016,51095,81----,1026
2016,51095,99----,4
2016,51097,11----,68
2016,51097,21----,59
2016,51097,23----,77
2016,51097,31----,53
2016,51097,42----,49
2016,51097,44----,33
2016,51097,48----,23
2016,51097,51----,9
2016,51097,53----,3
2016,51097,54----,18
2016,51097,55----,7
2016,51097,56----,29
2016,51097,62----,10
2016,51097,72----,45
2016,51097,81----,46
2016,51099,11----,39
2016,51099,21----,59
2016,51099,22----,9
2016,51099,23----,457
2016,51099,31----,129
2016,51099,42----,64
2016,51099,44----,861
2016,51099,48----,157
2016,51099,51----,34
2016,51099,52----,152
2016,51099,53----,47
2016,51099,54----,2736
2016,51099,55----,5
2016,51099,56----,343
2016,51099,61----,8
2016,51099,62----,335
2016,51099,71----,151
2016,51099,72----,339
2016,51099,81----,236
2016,51101,11----,614
2016,51101,21----,9
2016,51101,23----,434
2016,51101,31----,718
2016,51101,42----,96
2016,51101,44----,434
2016,51101,48----,48
2016,51101,51----,19
2016,51101,52----,91
2016,51101,53----,24
2016,51101,54----,106
2016,51101,56----,54
2016,51101,62----,302
2016,51101,71----,39
2016,51101,72----,255
2016,51101,81----,159
2016,51103,11----,25
2016,51103,22----,24
2016,51103,23----,258
2016,51103,31----,111
2016,51103,42----,98
2016,51103,44----,788
2016,51103,48----,67
2016,51103,51----,59
2016,51103,52----,303
2016,51103,53----,35
2016,51103,54----,299
2016,51103,56----,96
2016,51103,61----,45
2016,51103,62----,1115
2016,51103,71----,102
2016,51103,72----,348
2016,51103,81----,253
2016,51105,11----,30
2016,51105,21----,26
2016,51105,22----,41
2016,51105,23----,260
2016,51105,31----,107
2016,51105,42----,82
2016,51105,44----,759
2016,51105,48----,80
2016,51105,51----,28
2016,51105,52----,169
2016,51105,53----,25
2016,51105,54----,66
2016,51105,56----,48
2016,51105,62----,547
2016,51105,71----,10
2016,51105,72----,317
2016,51105,81----,61
2016,51107,11----,67
2016,51107,21----,205
2016,51107,22----,124
2016,51107,23----,13270
2016,51107,31----,5693
2016,51107,42----,4218
2016,51107,44----,19613
2016,51107,48----,10800
2016,51107,51----,9445
2016,51107,52----,3065
2016,51107,53----,1883
2016,51107,54----,27497
2016,51107,55----,2208
2016,51107,56----,12513
2016,51107,61----,2469
2016,51107,62----,12022
2016,51107,71----,3539
2016,51107,72----,15877
2016,51107,81----,6718
2016,51107,99----,31
2016,51109,11----,15
2016,51109,21----,63
2016,51109,22----,790
2016,51109,23----,556
2016,51109,31----,1130
2016,51109,42----,112
2016,51109,44----,1202
2016,51109,48----,1097
2016,51109,51----,11
2016,51109,52----,90
2016,51109,53----,100
2016,51109,54----,143
2016,51109,55----,99
2016,51109,56----,163
2016,51109,61----,10
2016,51109,62----,318
2016,51109,71----,43
2016,51109,72----,422
2016,51109,81----,432
2016,51109,99----,19
2016,51111,11----,38
2016,51111,23----,127
2016,51111,31----,534
2016,51111,42----,75
2016,51111,44----,425
2016,51111,48----,41
2016,51111,52----,71
2016,51111,53----,7
2016,51111,54----,53
2016,51111,55----,6
2016,51111,56----,64
2016,51111,62----,186
2016,51111,71----,9
2016,51111,72----,101
2016,51111,81----,60
2016,51113,11----,28
2016,51113,23----,258
2016,51113,31----,267
2016,51113,42----,76
2016,51113,44----,665
2016,51113,48----,38
2016,51113,52----,23
2016,51113,53----,10
2016,51113,54----,80
2016,51113,56----,134
2016,51113,61----,333
2016,51113,62----,330
2016,51113,71----,5
2016,51113,72----,192
2016,51113,81----,86
2016,51115,11----,2
2016,51115,23----,82
2016,51115,31----,49
2016,51115,42----,58
2016,51115,44----,222
2016,51115,48----,12
2016,51115,51----,9
2016,51115,52----,19
2016,51115,53----,18
2016,51115,54----,44
2016,51115,56----,45
2016,51115,62----,222
2016,51115,71----,19
2016,51115,72----,136
2016,51115,81----,145
2016,51115,99----,3
2016,51117,11----,99
2016,51117,21----,13
2016,51117,22----,123
2016,51117,23----,340
2016,51117,31----,1400
2016,51117,42----,275
2016,51117,44----,1789
2016,51117,48----,609
2016,51117,51----,177
2016,51117,52----,280
2016,51117,53----,122
2016,51117,54----,796
2016,51117,55----,9
2016,51117,56----,391
2016,51117,61----,29
2016,51117,62----,1697
2016,51117,71----,81
2016,51117,72----,1082
2016,51117,81----,550
2016,51117,99----,9
2016,51119,11----,19
2016,51119,22----,2
2016,51119,23----,170
2016,51119,31----,127
2016,51119,42----,98
2016,51119,44----,474
2016,51119,48----,58
2016,51119,51----,73
2016,51119,52----,59
2016,51119,53----,21
2016,51119,54----,149
2016,51119,55----,9
2016,51119,56----,27
2016,51119,61----,9
2016,51119,62----,376
2016,51119,71----,83
2016,51119,72----,287
2016,51119,81----,153
2016,51121,11----,52
2016,51121,21----,46
2016,51121,22----,26
2016,51121,23----,1176
2016,51121,31----,4918
2016,51121,42----,865
2016,51121,44----,5284
2016,51121,48----,175
2016,51121,51----,1181
2016,51121,52----,676
2016,51121,53----,531
2016,51121,54----,2194
2016,51121,55----,95
2016,51121,56----,842
2016,51121,61----,824
2016,51121,62----,4515
2016,51121,71----,288
2016,51121,72----,4459
2016,51121,81----,1304
2016,51121,99----,2
2016,51125,11----,65
2016,51125,21----,9
2016,51125,22----,62
2016,51125,23----,209
2016,51125,31----,489
2016,51125,42----,18
2016,51125,44----,266
2016,51125,48----,49
2016,51125,51----,28
2016,51125,52----,35
2016,51125,53----,26
2016,51125,54----,191
2016,51125,55----,9
2016,51125,56----,92
2016,51125,61----,29
2016,51125,62----,220
2016,51125,71----,16
2016,51125,72----,1054
2016,51125,81----,256
2016,51127,11----,24
2016,51127,22----,5
2016,51127,23----,501
2016,51127,31----,132
2016,51127,42----,48
2016,51127,44----,447
2016,51127,48----,72
2016,51127,51----,22
2016,51127,52----,33
2016,51127,53----,22
2016,51127,54----,116
2016,51127,56----,292
2016,51127,61----,17
2016,51127,62----,586
2016,51127,71----,113
2016,51127,72----,320
2016,51127,81----,146
2016,51131,11----,134
2016,51131,22----,9
2016,51131,23----,107
2016,51131,31----,331
2016,51131,42----,128
2016,51131,44----,458
2016,51131,51----,13
2016,51131,52----,47
2016,51131,53----,31
2016,51131,54----,67
2016,51131,55----,59
2016,51131,56----,35
2016,51131,61----,59
2016,51131,62----,856
2016,51131,71----,83
2016,51131,72----,537
2016,51131,81----,98
2016,51131,99----,6
2016,51133,11----,9
2016,51133,23----,213
2016,51133,31----,290
2016,51133,42----,48
2016,51133,44----,329
2016,51133,48----,21
2016,51133,51----,9
2016,51133,52----,64
2016,51133,53----,59
2016,51133,54----,87
2016,51133,56----,61
2016,51133,62----,114
2016,51133,71----,73
2016,51133,72----,100
2016,51133,81----,148
2016,51133,99----,5
2016,51135,11----,15
2016,51135,21----,22
2016,51135,22----,174
2016,51135,23----,155
2016,51135,31----,373
2016,51135,42----,106
2016,51135,44----,648
2016,51135,48----,88
2016,51135,51----,32
2016,51135,52----,106
2016,51135,53----,23
2016,51135,54----,99
2016,51135,56----,21
2016,51135,61----,19
2016,51135,62----,1034
2016,51135,71----,18
2016,51135,72----,314
2016,51135,81----,176
2016,51137,11----,97
2016,51137,22----,32
2016,51137,23----,616
2016,51137,31----,1404
2016,51137,42----,121
2016,51137,44----,1363
2016,51137,48----,420
2016,51137,51----,46
2016,51137,52----,134
2016,51137,53----,59
2016,51137,54----,264
2016,51137,56----,267
2016,51137,61----,118
2016,51137,62----,409
2016,51137,71----,203
2016,51137,72----,812
2016,51137,81----,510
2016,51139,22----,9
2016,51139,23----,360
2016,51139,31----,547
2016,51139,42----,51
2016,51139,44----,735
2016,51139,48----,255
2016,51139,51----,23
2016,51139,52----,170
2016,51139,53----,17
2016,51139,54----,245
2016,51139,56----,165
2016,51139,61----,48
2016,51139,62----,505
2016,51139,71----,303
2016,51139,72----,484
2016,51139,81----,145
2016,51141,11----,262
2016,51141,22----,9
2016,51141,23----,95
2016,51141,31----,1360
2016,51141,42----,48
2016,51141,44----,527
2016,51141,48----,137
2016,51141,51----,38
2016,51141,52----,82
2016,51141,53----,6
2016,51141,54----,100
2016,51141,56----,778
2016,51141,61----,1
2016,51141,62----,608
2016,51141,71----,20
2016,51141,72----,172
2016,51141,81----,90
2016,51143,11----,71
2016,51143,22----,44
2016,51143,23----,1042
2016,51143,31----,1865
2016,51143,42----,777
2016,51143,44----,874
2016,51143,48----,232
2016,51143,51----,40
2016,51143,52----,144
2016,51143,53----,58
2016,51143,54----,176
2016,51143,55----,19
2016,51143,56----,435
2016,51143,61----,319
2016,51143,62----,1232
2016,51143,71----,40
2016,51143,72----,501
2016,51143,81----,558
2016,51143,99----,4
2016,51145,11----,10
2016,51145,21----,22
2016,51145,22----,9
2016,51145,23----,1141
2016,51145,31----,139
2016,51145,42----,213
2016,51145,44----,871
2016,51145,48----,105
2016,51145,51----,129
2016,51145,52----,118
2016,51145,53----,100
2016,51145,54----,222
2016,51145,56----,298
2016,51145,61----,39
2016,51145,62----,295
2016,51145,71----,352
2016,51145,72----,493
2016,51145,81----,418
2016,51147,11----,64
2016,51147,22----,50
2016,51147,23----,180
2016,51147,31----,122
2016,51147,42----,159
2016,51147,44----,1384
2016,51147,48----,18
2016,51147,51----,142
2016,51147,52----,171
2016,51147,53----,121
2016,51147,54----,101
2016,51147,55----,104
2016,51147,56----,293
2016,51147,61----,499
2016,51147,62----,1818
2016,51147,71----,81
2016,51147,72----,1023
2016,51147,81----,248
2016,51149,21----,19
2016,51149,23----,339
2016,51149,31----,1099
2016,51149,42----,1119
2016,51149,44----,938
2016,51149,48----,1023
2016,51149,51----,55
2016,51149,52----,92
2016,51149,53----,76
2016,51149,54----,971
2016,51149,55----,59
2016,51149,56----,3356
2016,51149,61----,81
2016,51149,62----,481
2016,51149,71----,108
2016,51149,72----,776
2016,51149,81----,227
2016,51153,11----,11
2016,51153,21----,69
2016,51153,22----,549
2016,51153,23----,12429
2016,51153,31----,1481
2016,51153,42----,3311
2016,51153,44----,22591
2016,51153,48----,1691
2016,51153,51----,1176
2016,51153,52----,2122
2016,51153,53----,1478
2016,51153,54----,10165
2016,51153,55----,830
2016,51153,56----,7213
2016,51153,61----,1602
2016,51153,62----,10030
2016,51153,71----,1995
2016,51153,72----,13576
2016,51153,81----,5765
2016,51153,99----,10
2016,51155,22----,49
2016,51155,23----,330
2016,51155,31----,4894
2016,51155,42----,139
2016,51155,44----,1623
2016,51155,48----,514
2016,51155,51----,75
2016,51155,52----,153
2016,51155,53----,98
2016,51155,54----,222
2016,51155,56----,269
2016,51155,61----,3
2016,51155,62----,1193
2016,51155,71----,85
2016,51155,72----,1166
2016,51155,81----,448
2016,51157,11----,6
2016,51157,23----,135
2016,51157,31----,74
2016,51157,42----,13
2016,51157,44----,167
2016,51157,48----,114
2016,51157,51----,21
2016,51157,52----,14
2016,51157,53----,8
2016,51157,54----,76
2016,51157,56----,46
2016,51157,61----,86
2016,51157,62----,42
2016,51157,71----,4
2016,51157,72----,247
2016,51157,81----,47
2016,51159,11----,9
2016,51159,22----,59
2016,51159,23----,83
2016,51159,31----,142
2016,51159,42----,85
2016,51159,44----,228
2016,51159,48----,68
2016,51159,51----,66
2016,51159,52----,44
2016,51159,53----,13
2016,51159,54----,45
2016,51159,56----,118
2016,51159,61----,9
2016,51159,62----,732
2016,51159,71----,59
2016,51159,72----,121
2016,51159,81----,138
2016,51159,99----,9
2016,51161,22----,156
2016,51161,23----,913
2016,51161,31----,3391
2016,51161,42----,1296
2016,51161,44----,3789
2016,51161,48----,589
2016,51161,51----,435
2016,51161,52----,3268
2016,51161,53----,478
2016,51161,54----,1758
2016,51161,55----,552
2016,51161,56----,1164
2016,51161,61----,1041
2016,51161,62----,4414
2016,51161,71----,421
2016,51161,72----,2915
2016,51161,81----,1456
2016,51163,11----,15
2016,51163,21----,145
2016,51163,22----,9
2016,51163,23----,301
2016,51163,31----,1050
2016,51163,42----,51
2016,51163,44----,1478
2016,51163,48----,74
2016,51163,51----,36
2016,51163,52----,92
2016,51163,53----,39
2016,51163,54----,232
2016,51163,56----,76
2016,51163,61----,47
2016,51163,62----,316
2016,51163,71----,154
2016,51163,72----,914
2016,51163,81----,184
2016,51165,11----,7
2016,51165,21----,19
2016,51165,22----,143
2016,51165,23----,2231
2016,51165,31----,7115
2016,51165,42----,1043
2016,51165,44----,1950
2016,51165,48----,3617
2016,51165,51----,62
2016,51165,52----,381
2016,51165,53----,633
2016,51165,54----,493
2016,51165,55----,104
2016,51165,56----,752
2016,51165,61----,880
2016,51165,62----,3937
2016,51165,71----,275
2016,51165,72----,2638
2016,51165,81----,1068
2016,51167,11----,20
2016,51167,21----,187
2016,51167,22----,59
2016,51167,23----,524
2016,51167,31----,512
2016,51167,42----,55
2016,51167,44----,900
2016,51167,48----,174
2016,51167,51----,313
2016,51167,52----,219
2016,51167,53----,38
2016,51167,54----,724
2016,51167,55----,7
2016,51167,56----,73
2016,51167,61----,14
2016,51167,62----,1163
2016,51167,71----,9
2016,51167,72----,492
2016,51167,81----,165
2016,51169,11----,35
2016,51169,21----,9
2016,51169,23----,73
2016,51169,31----,853
2016,51169,42----,69
2016,51169,44----,676
2016,51169,48----,98
2016,51169,51----,105
2016,51169,52----,85
2016,51169,53----,15
2016,51169,54----,109
2016,51169,56----,132
2016,51169,62----,705
2016,51169,72----,409
2016,51169,81----,187
2016,51171,11----,5
2016,51171,21----,9
2016,51171,22----,51
2016,51171,23----,587
2016,51171,31----,3666
2016,51171,42----,437
2016,51171,44----,1736
2016,51171,48----,369
2016,51171,51----,374
2016,51171,52----,264
2016,51171,53----,107
2016,51171,54----,324
2016,51171,56----,502
2016,51171,61----,117
2016,51171,62----,1501
2016,51171,71----,239
2016,51171,72----,1211
2016,51171,81----,611
2016,51171,99----,1
2016,51173,11----,7
2016,51173,21----,2
2016,51173,22----,9
2016,51173,23----,484
2016,51173,31----,3210
2016,51173,42----,202
2016,51173,44----,1232
2016,51173,48----,170
2016,51173,51----,127
2016,51173,52----,209
2016,51173,53----,51
2016,51173,54----,150
2016,51173,56----,107
2016,51173,61----,14
2016,51173,62----,1758
2016,51173,71----,37
2016,51173,72----,689
2016,51173,81----,318
2016,51175,11----,78
2016,51175,23----,77
2016,51175,31----,741
2016,51175,42----,186
2016,51175,44----,265
2016,51175,48----,70
2016,51175,51----,58
2016,51175,52----,20
2016,51175,53----,17
2016,51175,54----,61
2016,51175,56----,42
2016,51175,61----,68
2016,51175,62----,121
2016,51175,71----,31
2016,51175,72----,114
2016,51175,81----,177
2016,51177,11----,20
2016,51177,21----,27
2016,51177,22----,174
2016,51177,23----,2119
2016,51177,31----,1260
2016,51177,42----,719
2016,51177,44----,7827
2016,51177,48----,1376
2016,51177,51----,468
2016,51177,52----,501
2016,51177,53----,632
2016,51177,54----,2749
2016,51177,55----,491
2016,51177,56----,1607
2016,51177,61----,423
2016,51177,62----,4215
2016,51177,71----,782
2016,51177,72----,4257
2016,51177,81----,1574
2016,51177,99----,3
2016,51179,11----,29
2016,51179,21----,28
2016,51179,22----,51
2016,51179,23----,2117
2016,51179,31----,878
2016,51179,42----,1556
2016,51179,44----,4794
2016,51179,48----,1023
2016,51179,51----,331
2016,51179,52----,4550
2016,51179,53----,375
2016,51179,54----,4204
2016,51179,55----,49
2016,51179,56----,1724
2016,51179,61----,573
2016,51179,62----,3402
2016,51179,71----,565
2016,51179,72----,3678
2016,51179,81----,1966
2016,51179,99----,9
2016,51181,11----,9
2016,51181,22----,885
2016,51181,23----,80
2016,51181,31----,92
2016,51181,42----,19
2016,51181,44----,57
2016,51181,48----,18
2016,51181,51----,9
2016,51181,52----,9
2016,51181,53----,19
2016,51181,54----,19
2016,51181,56----,13
2016,51181,62----,19
2016,51181,71----,19
2016,51181,72----,28
2016,51181,81----,48
2016,51183,11----,23
2016,51183,21----,136
2016,51183,22----,59
2016,51183,23----,50
2016,51183,31----,224
2016,51183,42----,122
2016,51183,44----,331
2016,51183,48----,56
2016,51183,51----,9
2016,51183,52----,28
2016,51183,53----,11
2016,51183,54----,23
2016,51183,56----,137
2016,51183,61----,19
2016,51183,62----,336
2016,51183,71----,2
2016,51183,72----,245
2016,51183,81----,147
2016,51185,11----,9
2016,51185,21----,778
2016,51185,22----,59
2016,51185,23----,623
2016,51185,31----,1122
2016,51185,42----,505
2016,51185,44----,3078
2016,51185,48----,282
2016,51185,51----,74
2016,51185,52----,637
2016,51185,53----,185
2016,51185,54----,352
2016,51185,55----,81
2016,51185,56----,109
2016,51185,61----,249
2016,51185,62----,2465
2016,51185,71----,88
2016,51185,72----,1327
2016,51185,81----,684
2016,51185,99----,15
2016,51187,11----,19
2016,51187,22----,85
2016,51187,23----,687
2016,51187,31----,1024
2016,51187,42----,104
2016,51187,44----,1751
2016,51187,48----,1453
2016,51187,51----,94
2016,51187,52----,231
2016,51187,53----,92
2016,51187,54----,323
2016,51187,55----,9
2016,51187,56----,190
2016,51187,61----,806
2016,51187,62----,1353
2016,51187,71----,187
2016,51187,72----,1299
2016,51187,81----,727
2016,51187,99----,3
2016,51191,11----,16
2016,51191,21----,285
2016,51191,22----,87
2016,51191,23----,524
2016,51191,31----,3801
2016,51191,42----,508
2016,51191,44----,3211
2016,51191,48----,996
2016,51191,51----,94
2016,51191,52----,495
2016,51191,53----,139
2016,51191,54----,653
2016,51191,55----,764
2016,51191,56----,634
2016,51191,61----,499
2016,51191,62----,2776
2016,51191,71----,277
2016,51191,72----,1497
2016,51191,81----,773
2016,51191,99----,4
2016,51193,11----,4
2016,51193,22----,2
2016,51193,23----,170
2016,51193,31----,613
2016,51193,42----,37
2016,51193,44----,453
2016,51193,48----,18
2016,51193,51----,29
2016,51193,52----,77
2016,51193,53----,14
2016,51193,54----,172
2016,51193,56----,167
2016,51193,61----,9
2016,51193,62----,224
2016,51193,71----,95
2016,51193,72----,244
2016,51193,81----,209
2016,51195,11----,17
2016,51195,21----,689
2016,51195,22----,155
2016,51195,23----,290
2016,51195,31----,216
2016,51195,42----,295
2016,51195,44----,1989
2016,51195,48----,223
2016,51195,51----,59
2016,51195,52----,215
2016,51195,53----,72
2016,51195,54----,376
2016,51195,55----,18
2016,51195,56----,593
2016,51195,61----,34
2016,51195,62----,1693
2016,51195,71----,126
2016,51195,72----,909
2016,51195,81----,244
2016,51197,21----,90
2016,51197,22----,24
2016,51197,23----,332
2016,51197,31----,2038
2016,51197,42----,455
2016,51197,44----,2048
2016,51197,48----,229
2016,51197,51----,73
2016,51197,52----,262
2016,51197,53----,68
2016,51197,54----,170
2016,51197,55----,6
2016,51197,56----,385
2016,51197,61----,73
2016,51197,62----,1209
2016,51197,71----,75
2016,51197,72----,1577
2016,51197,81----,416
2016,51199,11----,19
2016,51199,22----,59
2016,51199,23----,1523
2016,51199,31----,279
2016,51199,42----,284
2016,51199,44----,3793
2016,51199,48----,122
2016,51199,51----,213
2016,51199,52----,440
2016,51199,53----,409
2016,51199,54----,2061
2016,51199,55----,138
2016,51199,56----,1546
2016,51199,61----,287
2016,51199,62----,1811
2016,51199,71----,776
2016,51199,72----,3487
2016,51199,81----,1036
2016,51510,22----,181
2016,51510,23----,1911
2016,51510,31----,1207
2016,51510,42----,946
2016,51510,44----,7587
2016,51510,48----,2079
2016,51510,51----,1996
2016,51510,52----,3080
2016,51510,53----,1497
2016,51510,54----,19115
2016,51510,55----,959
2016,51510,56----,14325
2016,51510,61----,1419
2016,51510,62----,7433
2016,51510,71----,1056
2016,51510,72----,8875
2016,51510,81----,10906
2016,51510,99----,22
2016,51515,23----,67
2016,51515,31----,602
2016,51515,42----,38
2016,51515,44----,785
2016,51515,48----,11
2016,51515,51----,44
2016,51515,52----,121
2016,51515,53----,34
2016,51515,54----,88
2016,51515,56----,222
2016,51515,61----,16
2016,51515,62----,902
2016,51515,71----,35
2016,51515,72----,391
2016,51515,81----,277
2016,51520,21----,690
2016,51520,23----,193
2016,51520,31----,1340
2016,51520,42----,1554
2016,51520,44----,1842
2016,51520,48----,305
2016,51520,51----,294
2016,51520,52----,344
2016,51520,53----,84
2016,51520,54----,183
2016,51520,55----,99
2016,51520,56----,170
2016,51520,61----,76
2016,51520,62----,891
2016,51520,71----,99
2016,51520,72----,1917
2016,51520,81----,494
2016,51530,22----,19
2016,51530,23----,13
2016,51530,31----,837
2016,51530,42----,9
2016,51530,44----,87
2016,51530,52----,30
2016,51530,53----,6
2016,51530,54----,14
2016,51530,56----,99
2016,51530,61----,315
2016,51530,62----,140
2016,51530,72----,210
2016,51530,81----,53
2016,51540,11----,9
2016,51540,21----,9
2016,51540,22----,79
2016,51540,23----,1479
2016,51540,31----,638
2016,51540,42----,594
2016,51540,44----,3771
2016,51540,48----,268
2016,51540,51----,1729
2016,51540,52----,862
2016,51540,53----,514
2016,51540,54----,2489
2016,51540,55----,124
2016,51540,56----,2082
2016,51540,61----,1175
2016,51540,62----,9432
2016,51540,71----,797
2016,51540,72----,5494
2016,51540,81----,2437
2016,51540,99----,2
2016,51550,11----,10
2016,51550,21----,9
2016,51550,22----,142
2016,51550,23----,8502
2016,51550,31----,4271
2016,51550,42----,3675
2016,51550,44----,16169
2016,51550,48----,3963
2016,51550,51----,2278
2016,51550,52----,3576
2016,51550,53----,1361
2016,51550,54----,8565
2016,51550,55----,2279
2016,51550,56----,7256
2016,51550,61----,1601
2016,51550,62----,9794
2016,51550,71----,1355
2016,51550,72----,10477
2016,51550,81----,4664
2016,51550,99----,7
2016,51570,23----,160
2016,51570,31----,162
2016,51570,42----,64
2016,51570,44----,3383
2016,51570,48----,14
2016,51570,51----,126
2016,51570,52----,268
2016,51570,53----,168
2016,51570,54----,352
2016,51570,55----,9
2016,51570,56----,240
2016,51570,61----,24
2016,51570,62----,1679
2016,51570,71----,192
2016,51570,72----,2243
2016,51570,81----,580
2016,51580,23----,272
2016,51580,31----,1691
2016,51580,42----,54
2016,51580,44----,728
2016,51580,48----,134
2016,51580,51----,61
2016,51580,52----,94
2016,51580,53----,27
2016,51580,54----,46
2016,51580,56----,62
2016,51580,61----,59
2016,51580,62----,168
2016,51580,71----,58
2016,51580,72----,333
2016,51580,81----,149
2016,51590,11----,9
2016,51590,23----,388
2016,51590,31----,4736
2016,51590,42----,653
2016,51590,44----,4327
2016,51590,48----,359
2016,51590,51----,235
2016,51590,52----,804
2016,51590,53----,333
2016,51590,54----,407
2016,51590,55----,246
2016,51590,56----,1328
2016,51590,61----,569
2016,51590,62----,5164
2016,51590,71----,181
2016,51590,72----,3027
2016,51590,81----,1014
2016,51590,99----,7
2016,51595,11----,9
2016,51595,23----,131
2016,51595,31----,858
2016,51595,42----,60
2016,51595,44----,662
2016,51595,48----,6
2016,51595,51----,28
2016,51595,52----,85
2016,51595,53----,40
2016,51595,54----,54
2016,51595,56----,96
2016,51595,62----,1155
2016,51595,71----,65
2016,51595,72----,633
2016,51595,81----,125
2016,51600,22----,110
2016,51600,23----,1595
2016,51600,31----,156
2016,51600,42----,217
2016,51600,44----,6684
2016,51600,48----,266
2016,51600,51----,521
2016,51600,52----,1279
2016,51600,53----,222
2016,51600,54----,7348
2016,51600,55----,137
2016,51600,56----,2054
2016,51600,61----,968
2016,51600,62----,4092
2016,51600,71----,691
2016,51600,72----,4253
2016,51600,81----,2428
2016,51610,23----,797
2016,51610,31----,74
2016,51610,42----,74
2016,51610,44----,1054
2016,51610,48----,112
2016,51610,51----,345
2016,51610,52----,194
2016,51610,53----,176
2016,51610,54----,1675
2016,51610,55----,41
2016,51610,56----,842
2016,51610,61----,273
2016,51610,62----,2010
2016,51610,71----,193
2016,51610,72----,1189
2016,51610,81----,1005
2016,51610,99----,6
2016,51620,23----,33
2016,51620,31----,32
2016,51620,42----,46
2016,51620,44----,1008
2016,51620,48----,48
2016,51620,51----,47
2016,51620,52----,178
2016,51620,53----,29
2016,51620,54----,109
2016,51620,56----,70
2016,51620,62----,1261
2016,51620,71----,79
2016,51620,72----,411
2016,51620,81----,148
2016,51630,22----,59
2016,51630,23----,437
2016,51630,31----,275
2016,51630,42----,258
2016,51630,44----,4166
2016,51630,48----,97
2016,51630,51----,464
2016,51630,52----,629
2016,51630,53----,299
2016,51630,54----,1340
2016,51630,55----,595
2016,51630,56----,470
2016,51630,61----,123
2016,51630,62----,4577
2016,51630,71----,404
2016,51630,72----,3899
2016,51630,81----,1000
2016,51640,11----,9
2016,51640,23----,67
2016,51640,31----,799
2016,51640,42----,44
2016,51640,44----,1247
2016,51640,48----,59
2016,51640,51----,102
2016,51640,52----,123
2016,51640,53----,58
2016,51640,54----,135
2016,51640,55----,6
2016,51640,56----,283
2016,51640,62----,1438
2016,51640,71----,3
2016,51640,72----,557
2016,51640,81----,156
2016,51650,11----,3
2016,51650,22----,134
2016,51650,23----,1651
2016,51650,31----,2120
2016,51650,42----,872
2016,51650,44----,7226
2016,51650,48----,422
2016,51650,51----,1049
2016,51650,52----,836
2016,51650,53----,848
2016,51650,54----,4473
2016,51650,55----,89
2016,51650,56----,4471
2016,51650,61----,2036
2016,51650,62----,7552
2016,51650,71----,476
2016,51650,72----,5991
2016,51650,81----,2104
2016,51660,11----,2
2016,51660,23----,818
2016,51660,31----,2861
2016,51660,42----,1167
2016,51660,44----,5238
2016,51660,48----,220
2016,51660,51----,845
2016,51660,52----,863
2016,51660,53----,428
2016,51660,54----,1215
2016,51660,55----,40
2016,51660,56----,930
2016,51660,61----,1311
2016,51660,62----,3054
2016,51660,71----,191
2016,51660,72----,4995
2016,51660,81----,1123
2016,51670,22----,86
2016,51670,23----,457
2016,51670,31----,1807
2016,51670,42----,148
2016,51670,44----,659
2016,51670,48----,24
2016,51670,51----,59
2016,51670,52----,109
2016,51670,53----,60
2016,51670,54----,257
2016,51670,55----,249
2016,51670,56----,159
2016,51670,61----,26
2016,51670,62----,1144
2016,51670,71----,24
2016,51670,72----,602
2016,51670,81----,365
2016,51678,21----,19
2016,51678,23----,70
2016,51678,31----,23
